time,x,y,u,v,phase,toe_x,toe_y,energy
8.133000,34.157166,1.239742,3.816476,1.042336,0,34.574192,0.330847,19.987850
8.134000,34.160983,1.240780,3.816476,1.032526,0,34.578008,0.331885,19.987850
8.135000,34.164799,1.241807,3.816476,1.022716,0,34.581825,0.332912,19.987850
8.136000,34.168616,1.242825,3.816476,1.012906,0,34.585641,0.333930,19.987850
8.137000,34.172432,1.243833,3.816476,1.003096,0,34.589458,0.334938,19.987850
8.138000,34.176249,1.244831,3.816476,0.993286,0,34.593274,0.335936,19.987850
8.139000,34.180065,1.245820,3.816476,0.983476,0,34.597090,0.336925,19.987850
8.140000,34.183882,1.246798,3.816476,0.973666,0,34.600907,0.337903,19.987850
8.141000,34.187698,1.247767,3.816476,0.963856,0,34.604723,0.338872,19.987850
8.142000,34.191515,1.248726,3.816476,0.954046,0,34.608540,0.339831,19.987850
8.143000,34.195331,1.249675,3.816476,0.944236,0,34.612356,0.340780,19.987850
8.144000,34.199148,1.250614,3.816476,0.934426,0,34.616173,0.341720,19.987850
8.145000,34.202964,1.251544,3.816476,0.924616,0,34.619989,0.342649,19.987850
8.146000,34.206781,1.252464,3.816476,0.914806,0,34.623806,0.343569,19.987850
8.147000,34.210597,1.253374,3.816476,0.904996,0,34.627622,0.344479,19.987850
8.148000,34.214413,1.254274,3.816476,0.895186,0,34.631439,0.345379,19.987850
8.149000,34.218230,1.255164,3.816476,0.885376,0,34.635255,0.346269,19.987850
8.150000,34.222046,1.256044,3.816476,0.875566,0,34.639072,0.347150,19.987850
8.151000,34.225863,1.256915,3.816476,0.865756,0,34.642888,0.348020,19.987850
8.152000,34.229679,1.257776,3.816476,0.855946,0,34.646705,0.348881,19.987850
8.153000,34.233496,1.258627,3.816476,0.846136,0,34.650521,0.349732,19.987850
8.154000,34.237312,1.259468,3.816476,0.836326,0,34.654338,0.350573,19.987850
8.155000,34.241129,1.260300,3.816476,0.826516,0,34.658154,0.351405,19.987850
8.156000,34.244945,1.261121,3.816476,0.816706,0,34.661971,0.352226,19.987850
8.157000,34.248762,1.261933,3.816476,0.806896,0,34.665787,0.353038,19.987850
8.158000,34.252578,1.262735,3.816476,0.797086,0,34.669604,0.353840,19.987850
8.159000,34.256395,1.263527,3.816476,0.787276,0,34.673420,0.354632,19.987850
8.160000,34.260211,1.264310,3.816476,0.777466,0,34.677236,0.355415,19.987850
8.161000,34.264028,1.265082,3.816476,0.767656,0,34.681053,0.356187,19.987850
8.162000,34.267844,1.265845,3.816476,0.757846,0,34.684869,0.356950,19.987850
8.163000,34.271661,1.266598,3.816476,0.748036,0,34.688686,0.357703,19.987850
8.164000,34.275477,1.267341,3.816476,0.738226,0,34.692502,0.358446,19.987850
8.165000,34.279294,1.268074,3.816476,0.728416,0,34.696319,0.359179,19.987850
8.166000,34.283110,1.268798,3.816476,0.718606,0,34.700135,0.359903,19.987850
8.167000,34.286927,1.269512,3.816476,0.708796,0,34.703952,0.360617,19.987850
8.168000,34.290743,1.270215,3.816476,0.698986,0,34.707768,0.361321,19.987850
8.169000,34.294559,1.270910,3.816476,0.689176,0,34.711585,0.362015,19.987850
8.170000,34.298376,1.271594,3.816476,0.679366,0,34.715401,0.362699,19.987850
8.171000,34.302192,1.272268,3.816476,0.669556,0,34.719218,0.363373,19.987850
8.172000,34.306009,1.272933,3.816476,0.659746,0,34.723034,0.364038,19.987850
8.173000,34.309825,1.273588,3.816476,0.649936,0,34.726851,0.364693,19.987850
8.174000,34.313642,1.274233,3.816476,0.640126,0,34.730667,0.365338,19.987850
8.175000,34.317458,1.274868,3.816476,0.630316,0,34.734484,0.365973,19.987850
8.176000,34.321275,1.275493,3.816476,0.620506,0,34.738300,0.366599,19.987850
8.177000,34.325091,1.276109,3.816476,0.610696,0,34.742117,0.367214,19.987850
8.178000,34.328908,1.276715,3.816476,0.600886,0,34.745933,0.367820,19.987850
8.179000,34.332724,1.277311,3.816476,0.591076,0,34.749750,0.368416,19.987850
8.180000,34.336541,1.277897,3.816476,0.581266,0,34.753566,0.369002,19.987850
8.181000,34.340357,1.278473,3.816476,0.571456,0,34.757382,0.369578,19.987850
8.182000,34.344174,1.279040,3.816476,0.561646,0,34.761199,0.370145,19.987850
8.183000,34.347990,1.279597,3.816476,0.551836,0,34.765015,0.370702,19.987850
8.184000,34.351807,1.280144,3.816476,0.542026,0,34.768832,0.371249,19.987850
8.185000,34.355623,1.280681,3.816476,0.532216,0,34.772648,0.371786,19.987850
8.186000,34.359440,1.281208,3.816476,0.522406,0,34.776465,0.372313,19.987850
8.187000,34.363256,1.281725,3.816476,0.512596,0,34.780281,0.372831,19.987850
8.188000,34.367073,1.282233,3.816476,0.502786,0,34.784098,0.373338,19.987850
8.189000,34.370889,1.282731,3.816476,0.492976,0,34.787914,0.373836,19.987850
8.190000,34.374705,1.283219,3.816476,0.483166,0,34.791731,0.374324,19.987850
8.191000,34.378522,1.283697,3.816476,0.473356,0,34.795547,0.374802,19.987850
8.192000,34.382338,1.284166,3.816476,0.463546,0,34.799364,0.375271,19.987850
8.193000,34.386155,1.284624,3.816476,0.453736,0,34.803180,0.375730,19.987850
8.194000,34.389971,1.285073,3.816476,0.443926,0,34.806997,0.376178,19.987850
8.195000,34.393788,1.285512,3.816476,0.434116,0,34.810813,0.376617,19.987850
8.196000,34.397604,1.285942,3.816476,0.424306,0,34.814630,0.377047,19.987850
8.197000,34.401421,1.286361,3.816476,0.414496,0,34.818446,0.377466,19.987850
8.198000,34.405237,1.286771,3.816476,0.404686,0,34.822263,0.377876,19.987850
8.199000,34.409054,1.287170,3.816476,0.394876,0,34.826079,0.378275,19.987850
8.200000,34.412870,1.287560,3.816476,0.385066,0,34.829896,0.378665,19.987850
8.201000,34.416687,1.287940,3.816476,0.375256,0,34.833712,0.379046,19.987850
8.202000,34.420503,1.288311,3.816476,0.365446,0,34.837529,0.379416,19.987850
8.203000,34.424320,1.288671,3.816476,0.355636,0,34.841345,0.379776,19.987850
8.204000,34.428136,1.289022,3.816476,0.345826,0,34.845161,0.380127,19.987850
8.205000,34.431953,1.289363,3.816476,0.336016,0,34.848978,0.380468,19.987850
8.206000,34.435769,1.289694,3.816476,0.326206,0,34.852794,0.380799,19.987850
8.207000,34.439586,1.290015,3.816476,0.316396,0,34.856611,0.381121,19.987850
8.208000,34.443402,1.290327,3.816476,0.306586,0,34.860427,0.381432,19.987850
8.209000,34.447219,1.290629,3.816476,0.296776,0,34.864244,0.381734,19.987850
8.210000,34.451035,1.290920,3.816476,0.286966,0,34.868060,0.382026,19.987850
8.211000,34.454851,1.291202,3.816476,0.277156,0,34.871877,0.382308,19.987850
8.212000,34.458668,1.291475,3.816476,0.267346,0,34.875693,0.382580,19.987850
8.213000,34.462484,1.291737,3.816476,0.257536,0,34.879510,0.382842,19.987850
8.214000,34.466301,1.291990,3.816476,0.247726,0,34.883326,0.383095,19.987850
8.215000,34.470117,1.292233,3.816476,0.237916,0,34.887143,0.383338,19.987850
8.216000,34.473934,1.292466,3.816476,0.228106,0,34.890959,0.383571,19.987850
8.217000,34.477750,1.292689,3.816476,0.218296,0,34.894776,0.383794,19.987850
8.218000,34.481567,1.292902,3.816476,0.208486,0,34.898592,0.384007,19.987850
8.219000,34.485383,1.293106,3.816476,0.198676,0,34.902409,0.384211,19.987850
8.220000,34.489200,1.293300,3.816476,0.188866,0,34.906225,0.384405,19.987850
8.221000,34.493016,1.293484,3.816476,0.179056,0,34.910042,0.384589,19.987850
8.222000,34.496833,1.293658,3.816476,0.169246,0,34.913858,0.384763,19.987850
8.223000,34.500649,1.293822,3.816476,0.159436,0,34.917675,0.384927,19.987850
8.224000,34.504466,1.293977,3.816476,0.149626,0,34.921491,0.385082,19.987850
8.225000,34.508282,1.294121,3.816476,0.139816,0,34.925307,0.385226,19.987850
8.226000,34.512099,1.294256,3.816476,0.130006,0,34.929124,0.385361,19.987850
8.227000,34.515915,1.294381,3.816476,0.120196,0,34.932940,0.385486,19.987850
8.228000,34.519732,1.294497,3.816476,0.110386,0,34.936757,0.385602,19.987850
8.229000,34.523548,1.294602,3.816476,0.100576,0,34.940573,0.385707,19.987850
8.230000,34.527365,1.294698,3.816476,0.090766,0,34.944390,0.385803,19.987850
8.231000,34.531181,1.294784,3.816476,0.080956,0,34.948206,0.385889,19.987850
8.232000,34.534997,1.294860,3.816476,0.071146,0,34.952023,0.385965,19.987850
8.233000,34.538814,1.294926,3.816476,0.061336,0,34.955839,0.386031,19.987850
8.234000,34.542630,1.294982,3.816476,0.051526,0,34.959656,0.386087,19.987850
8.235000,34.546447,1.295029,3.816476,0.041716,0,34.963472,0.386134,19.987850
8.236000,34.550263,1.295066,3.816476,0.031906,0,34.967289,0.386171,19.987850
8.237000,34.554080,1.295093,3.816476,0.022096,0,34.971105,0.386198,19.987850
8.238000,34.557896,1.295110,3.816476,0.012286,0,34.974922,0.386215,19.987850
8.239000,34.561713,1.295117,3.816476,0.002476,0,34.978738,0.386222,19.987850
8.240000,34.565529,1.295115,3.816476,-0.007334,0,34.982555,0.386220,19.987850
8.241000,34.569346,1.295103,3.816476,-0.017144,0,34.986371,0.386208,19.987850
8.242000,34.573162,1.295081,3.816476,-0.026954,0,34.990188,0.386186,19.987850
8.243000,34.576979,1.295049,3.816476,-0.036764,0,34.994004,0.386154,19.987850
8.244000,34.580795,1.295007,3.816476,-0.046574,0,34.997821,0.386112,19.987850
8.245000,34.584612,1.294956,3.816476,-0.056384,0,35.001637,0.386061,19.987850
8.246000,34.588428,1.294894,3.816476,-0.066194,0,35.005453,0.385999,19.987850
8.247000,34.592245,1.294823,3.816476,-0.076004,0,35.009270,0.385928,19.987850
8.248000,34.596061,1.294742,3.816476,-0.085814,0,35.013086,0.385847,19.987850
8.249000,34.599878,1.294652,3.816476,-0.095624,0,35.016903,0.385757,19.987850
8.250000,34.603694,1.294551,3.816476,-0.105434,0,35.020719,0.385656,19.987850
8.251000,34.607511,1.294441,3.816476,-0.115244,0,35.024536,0.385546,19.987850
8.252000,34.611327,1.294321,3.816476,-0.125054,0,35.028352,0.385426,19.987850
8.253000,34.615143,1.294191,3.816476,-0.134864,0,35.032169,0.385296,19.987850
8.254000,34.618960,1.294051,3.816476,-0.144674,0,35.035985,0.385156,19.987850
8.255000,34.622776,1.293901,3.816476,-0.154484,0,35.039802,0.385006,19.987850
8.256000,34.626593,1.293742,3.816476,-0.164294,0,35.043618,0.384847,19.987850
8.257000,34.630409,1.293573,3.816476,-0.174104,0,35.047435,0.384678,19.987850
8.258000,34.634226,1.293394,3.816476,-0.183914,0,35.051251,0.384499,19.987850
8.259000,34.638042,1.293205,3.816476,-0.193724,0,35.055068,0.384310,19.987850
8.260000,34.641859,1.293006,3.816476,-0.203534,0,35.058884,0.384111,19.987850
8.261000,34.645675,1.292798,3.816476,-0.213344,0,35.062701,0.383903,19.987850
8.262000,34.649492,1.292580,3.816476,-0.223154,0,35.066517,0.383685,19.987850
8.263000,34.653308,1.292351,3.816476,-0.232964,0,35.070334,0.383457,19.987850
8.264000,34.657125,1.292114,3.816476,-0.242774,0,35.074150,0.383219,19.987850
8.265000,34.660941,1.291866,3.816476,-0.252584,0,35.077967,0.382971,19.987850
8.266000,34.664758,1.291608,3.816476,-0.262394,0,35.081783,0.382714,19.987850
8.267000,34.668574,1.291341,3.816476,-0.272204,0,35.085599,0.382446,19.987850
8.268000,34.672391,1.291064,3.816476,-0.282014,0,35.089416,0.382169,19.987850
8.269000,34.676207,1.290777,3.816476,-0.291824,0,35.093232,0.381882,19.987850
8.270000,34.680024,1.290480,3.816476,-0.301634,0,35.097049,0.381586,19.987850
8.271000,34.683840,1.290174,3.816476,-0.311444,0,35.100865,0.381279,19.987850
8.272000,34.687657,1.289857,3.816476,-0.321254,0,35.104682,0.380963,19.987850
8.273000,34.691473,1.289531,3.816476,-0.331064,0,35.108498,0.380636,19.987850
8.274000,34.695289,1.289195,3.816476,-0.340874,0,35.112315,0.380300,19.987850
8.275000,34.699106,1.288850,3.816476,-0.350684,0,35.116131,0.379955,19.987850
8.276000,34.702922,1.288494,3.816476,-0.360494,0,35.119948,0.379599,19.987850
8.277000,34.706739,1.288129,3.816476,-0.370304,0,35.123764,0.379234,19.987850
8.278000,34.710555,1.287753,3.816476,-0.380114,0,35.127581,0.378859,19.987850
8.279000,34.714372,1.287368,3.816476,-0.389924,0,35.131397,0.378474,19.987850
8.280000,34.718188,1.286974,3.816476,-0.399734,0,35.135214,0.378079,19.987850
8.281000,34.722005,1.286569,3.816476,-0.409544,0,35.139030,0.377674,19.987850
8.282000,34.725821,1.286154,3.816476,-0.419354,0,35.142847,0.377260,19.987850
8.283000,34.729638,1.285730,3.816476,-0.429164,0,35.146663,0.376835,19.987850
8.284000,34.733454,1.285296,3.816476,-0.438974,0,35.150480,0.376401,19.987850
8.285000,34.737271,1.284852,3.816476,-0.448784,0,35.154296,0.375957,19.987850
8.286000,34.741087,1.284399,3.816476,-0.458594,0,35.158113,0.375504,19.987850
8.287000,34.744904,1.283935,3.816476,-0.468404,0,35.161929,0.375040,19.987850
8.288000,34.748720,1.283462,3.816476,-0.478214,0,35.165745,0.374567,19.987850
8.289000,34.752537,1.282979,3.816476,-0.488024,0,35.169562,0.374084,19.987850
8.290000,34.756353,1.282486,3.816476,-0.497834,0,35.173378,0.373591,19.987850
8.291000,34.760170,1.281983,3.816476,-0.507644,0,35.177195,0.373088,19.987850
8.292000,34.763986,1.281470,3.816476,-0.517454,0,35.181011,0.372576,19.987850
8.293000,34.767803,1.280948,3.816476,-0.527264,0,35.184828,0.372053,19.987850
8.294000,34.771619,1.280416,3.816476,-0.537074,0,35.188644,0.371521,19.987850
8.295000,34.775435,1.279874,3.816476,-0.546884,0,35.192461,0.370979,19.987850
8.296000,34.779252,1.279322,3.816476,-0.556694,0,35.196277,0.370427,19.987850
8.297000,34.783068,1.278761,3.816476,-0.566504,0,35.200094,0.369866,19.987850
8.298000,34.786885,1.278189,3.816476,-0.576314,0,35.203910,0.369294,19.987850
8.299000,34.790701,1.277608,3.816476,-0.586124,0,35.207727,0.368713,19.987850
8.300000,34.794518,1.277017,3.816476,-0.595934,0,35.211543,0.368122,19.987850
8.301000,34.798334,1.276416,3.816476,-0.605744,0,35.215360,0.367521,19.987850
8.302000,34.802151,1.275805,3.816476,-0.615554,0,35.219176,0.366911,19.987850
8.303000,34.805967,1.275185,3.816476,-0.625364,0,35.222993,0.366290,19.987850
8.304000,34.809784,1.274555,3.816476,-0.635174,0,35.226809,0.365660,19.987850
8.305000,34.813600,1.273915,3.816476,-0.644984,0,35.230626,0.365020,19.987850
8.306000,34.817417,1.273265,3.816476,-0.654794,0,35.234442,0.364370,19.987850
8.307000,34.821233,1.272605,3.816476,-0.664604,0,35.238259,0.363710,19.987850
8.308000,34.825050,1.271935,3.816476,-0.674414,0,35.242075,0.363041,19.987850
8.309000,34.828866,1.271256,3.816476,-0.684224,0,35.245891,0.362361,19.987850
8.310000,34.832683,1.270567,3.816476,-0.694034,0,35.249708,0.361672,19.987850
8.311000,34.836499,1.269868,3.816476,-0.703844,0,35.253524,0.360973,19.987850
8.312000,34.840316,1.269159,3.816476,-0.713654,0,35.257341,0.360264,19.987850
8.313000,34.844132,1.268441,3.816476,-0.723464,0,35.261157,0.359546,19.987850
8.314000,34.847949,1.267712,3.816476,-0.733274,0,35.264974,0.358818,19.987850
8.315000,34.851765,1.266974,3.816476,-0.743084,0,35.268790,0.358079,19.987850
8.316000,34.855581,1.266226,3.816476,-0.752894,0,35.272607,0.357331,19.987850
8.317000,34.859398,1.265468,3.816476,-0.762704,0,35.276423,0.356574,19.987850
8.318000,34.863214,1.264701,3.816476,-0.772514,0,35.280240,0.355806,19.987850
8.319000,34.867031,1.263923,3.816476,-0.782324,0,35.284056,0.355029,19.987850
8.320000,34.870847,1.263136,3.816476,-0.792134,0,35.287873,0.354241,19.987850
8.321000,34.874664,1.262339,3.816476,-0.801944,0,35.291689,0.353444,19.987850
8.322000,34.878480,1.261532,3.816476,-0.811754,0,35.295506,0.352637,19.987850
8.323000,34.882297,1.260716,3.816476,-0.821564,0,35.299322,0.351821,19.987850
8.324000,34.886113,1.259889,3.816476,-0.831374,0,35.303139,0.350994,19.987850
8.325000,34.889930,1.259053,3.816476,-0.841184,0,35.306955,0.350158,19.987850
8.326000,34.893746,1.258207,3.816476,-0.850994,0,35.310772,0.349312,19.987850
8.327000,34.897563,1.257351,3.816476,-0.860804,0,35.314588,0.348456,19.987850
8.328000,34.901379,1.256485,3.816476,-0.870614,0,35.318405,0.347590,19.987850
8.329000,34.905196,1.255610,3.816476,-0.880424,0,35.322221,0.346715,19.987850
8.330000,34.909012,1.254724,3.816476,-0.890234,0,35.326037,0.345829,19.987850
8.331000,34.912829,1.253829,3.816476,-0.900044,0,35.329854,0.344934,19.987850
8.332000,34.916645,1.252924,3.816476,-0.909854,0,35.333670,0.344029,19.987850
8.333000,34.920462,1.252010,3.816476,-0.919664,0,35.337487,0.343115,19.987850
8.334000,34.924278,1.251085,3.816476,-0.929474,0,35.341303,0.342190,19.987850
8.335000,34.928095,1.250151,3.816476,-0.939284,0,35.345120,0.341256,19.987850
8.336000,34.931911,1.249206,3.816476,-0.949094,0,35.348936,0.340311,19.987850
8.337000,34.935727,1.248252,3.816476,-0.958904,0,35.352753,0.339357,19.987850
8.338000,34.939544,1.247289,3.816476,-0.968714,0,35.356569,0.338394,19.987850
8.339000,34.943360,1.246315,3.816476,-0.978524,0,35.360386,0.337420,19.987850
8.340000,34.947177,1.245332,3.816476,-0.988334,0,35.364202,0.336437,19.987850
8.341000,34.950993,1.244338,3.816476,-0.998144,0,35.368019,0.335443,19.987850
8.342000,34.954810,1.243335,3.816476,-1.007954,0,35.371835,0.334440,19.987850
8.343000,34.958626,1.242322,3.816476,-1.017764,0,35.375652,0.333427,19.987850
8.344000,34.962443,1.241300,3.816476,-1.027574,0,35.379468,0.332405,19.987850
8.345000,34.966259,1.240267,3.816476,-1.037384,0,35.383285,0.331372,19.987850
8.346000,34.970076,1.239225,3.816476,-1.047194,0,35.387101,0.330330,19.987850
8.347000,34.973892,1.238173,3.816476,-1.057004,0,35.390918,0.329278,19.987850
8.348000,34.977709,1.237111,3.816476,-1.066814,0,35.394734,0.328216,19.987850
8.349000,34.981525,1.236039,3.816476,-1.076624,0,35.398551,0.327144,19.987850
8.350000,34.985342,1.234958,3.816476,-1.086434,0,35.402367,0.326063,19.987850
8.351000,34.989158,1.233866,3.816476,-1.096244,0,35.406183,0.324971,19.987850
8.352000,34.992975,1.232765,3.816476,-1.106054,0,35.410000,0.323870,19.987850
8.353000,34.996791,1.231654,3.816476,-1.115864,0,35.413816,0.322759,19.987850
8.354000,35.000608,1.230533,3.816476,-1.125674,0,35.417633,0.321639,19.987850
8.355000,35.004424,1.229403,3.816476,-1.135484,0,35.421449,0.320508,19.987850
8.356000,35.008241,1.228262,3.816476,-1.145294,0,35.425266,0.319368,19.987850
8.357000,35.012057,1.227112,3.816476,-1.155104,0,35.429082,0.318217,19.987850
8.358000,35.015873,1.225952,3.816476,-1.164914,0,35.432899,0.317057,19.987850
8.359000,35.019690,1.224782,3.816476,-1.174724,0,35.436715,0.315888,19.987850
8.360000,35.023506,1.223603,3.816476,-1.184534,0,35.440532,0.314708,19.987850
8.361000,35.027323,1.222413,3.816476,-1.194344,0,35.444348,0.313519,19.987850
8.362000,35.031139,1.221214,3.816476,-1.204154,0,35.448165,0.312319,19.987850
8.363000,35.034956,1.220005,3.816476,-1.213964,0,35.451981,0.311110,19.987850
8.364000,35.038772,1.218786,3.816476,-1.223774,0,35.455798,0.309891,19.987850
8.365000,35.042589,1.217558,3.816476,-1.233584,0,35.459614,0.308663,19.987850
8.366000,35.046405,1.216319,3.816476,-1.243394,0,35.463431,0.307424,19.987850
8.367000,35.050222,1.215071,3.816476,-1.253204,0,35.467247,0.306176,19.987850
8.368000,35.054038,1.213813,3.816476,-1.263014,0,35.471064,0.304918,19.987850
8.369000,35.057855,1.212545,3.816476,-1.272824,0,35.474880,0.303650,19.987850
8.370000,35.061671,1.211267,3.816476,-1.282634,0,35.478697,0.302372,19.987850
8.371000,35.065488,1.209979,3.816476,-1.292444,0,35.482513,0.301085,19.987850
8.372000,35.069304,1.208682,3.816476,-1.302254,0,35.486329,0.299787,19.987850
8.373000,35.073121,1.207375,3.816476,-1.312064,0,35.490146,0.298480,19.987850
8.374000,35.076937,1.206058,3.816476,-1.321874,0,35.493962,0.297163,19.987850
8.375000,35.080754,1.204731,3.816476,-1.331684,0,35.497779,0.295836,19.987850
8.376000,35.084570,1.203395,3.816476,-1.341494,0,35.501595,0.294500,19.987850
8.377000,35.088387,1.202048,3.816476,-1.351304,0,35.505412,0.293153,19.987850
8.378000,35.092203,1.200692,3.816476,-1.361114,0,35.509228,0.291797,19.987850
8.379000,35.096019,1.199326,3.816476,-1.370924,0,35.513045,0.290431,19.987850
8.380000,35.099836,1.197950,3.816476,-1.380734,0,35.516861,0.289055,19.987850
8.381000,35.103652,1.196565,3.816476,-1.390544,0,35.520678,0.287670,19.987850
8.382000,35.107469,1.195169,3.816476,-1.400354,0,35.524494,0.286274,19.987850
8.383000,35.111285,1.193764,3.816476,-1.410164,0,35.528311,0.284869,19.987850
8.384000,35.115102,1.192349,3.816476,-1.419974,0,35.532127,0.283454,19.987850
8.385000,35.118918,1.190924,3.816476,-1.429784,0,35.535944,0.282029,19.987850
8.386000,35.122735,1.189489,3.816476,-1.439594,0,35.539760,0.280594,19.987850
8.387000,35.126551,1.188045,3.816476,-1.449404,0,35.543577,0.279150,19.987850
8.388000,35.130368,1.186590,3.816476,-1.459214,0,35.547393,0.277695,19.987850
8.389000,35.134184,1.185126,3.816476,-1.469024,0,35.551210,0.276231,19.987850
8.390000,35.138001,1.183652,3.816476,-1.478834,0,35.555026,0.274757,19.987850
8.391000,35.141817,1.182169,3.816476,-1.488644,0,35.558843,0.273274,19.987850
8.392000,35.145634,1.180675,3.816476,-1.498454,0,35.562659,0.271780,19.987850
8.393000,35.149450,1.179172,3.816476,-1.508264,0,35.566475,0.270277,19.987850
8.394000,35.153267,1.177659,3.816476,-1.518074,0,35.570292,0.268764,19.987850
8.395000,35.157083,1.176136,3.816476,-1.527884,0,35.574108,0.267241,19.987850
8.396000,35.160900,1.174603,3.816476,-1.537694,0,35.577925,0.265708,19.987850
8.397000,35.164716,1.173060,3.816476,-1.547504,0,35.581741,0.264165,19.987850
8.398000,35.168533,1.171508,3.816476,-1.557314,0,35.585558,0.262613,19.987850
8.399000,35.172349,1.169946,3.816476,-1.567124,0,35.589374,0.261051,19.987850
8.400000,35.176166,1.168373,3.816476,-1.576934,0,35.593191,0.259479,19.987850
8.401000,35.179982,1.166792,3.816476,-1.586744,0,35.597007,0.257897,19.987850
8.402000,35.183798,1.165200,3.816476,-1.596554,0,35.600824,0.256305,19.987850
8.403000,35.187615,1.163599,3.816476,-1.606364,0,35.604640,0.254704,19.987850
8.404000,35.191431,1.161987,3.816476,-1.616174,0,35.608457,0.253092,19.987850
8.405000,35.195248,1.160366,3.816476,-1.625984,0,35.612273,0.251471,19.987850
8.406000,35.199064,1.158735,3.816476,-1.635794,0,35.616090,0.249840,19.987850
8.407000,35.202881,1.157095,3.816476,-1.645604,0,35.619906,0.248200,19.987850
8.408000,35.206697,1.155444,3.816476,-1.655414,0,35.623723,0.246549,19.987850
8.409000,35.210514,1.153784,3.816476,-1.665224,0,35.627539,0.244889,19.987850
8.410000,35.214330,1.152114,3.816476,-1.675034,0,35.631356,0.243219,19.987850
8.411000,35.218147,1.150434,3.816476,-1.684844,0,35.635172,0.241539,19.987850
8.412000,35.221963,1.148744,3.816476,-1.694654,0,35.638989,0.239849,19.987850
8.413000,35.225780,1.147044,3.816476,-1.704464,0,35.642805,0.238150,19.987850
8.414000,35.229596,1.145335,3.816476,-1.714274,0,35.646621,0.236440,19.987850
8.415000,35.233413,1.143616,3.816476,-1.724084,0,35.650438,0.234721,19.987850
8.416000,35.237229,1.141887,3.816476,-1.733894,0,35.654254,0.232992,19.987850
8.417000,35.241046,1.140148,3.816476,-1.743704,0,35.658071,0.231253,19.987850
8.418000,35.244862,1.138399,3.816476,-1.753514,0,35.661887,0.229505,19.987850
8.419000,35.248679,1.136641,3.816476,-1.763324,0,35.665704,0.227746,19.987850
8.420000,35.252495,1.134873,3.816476,-1.773134,0,35.669520,0.225978,19.987850
8.421000,35.256312,1.133095,3.816476,-1.782944,0,35.673337,0.224200,19.987850
8.422000,35.260128,1.131307,3.816476,-1.792754,0,35.677153,0.222412,19.987850
8.423000,35.263944,1.129509,3.816476,-1.802564,0,35.680970,0.220614,19.987850
8.424000,35.267761,1.127702,3.816476,-1.812374,0,35.684786,0.218807,19.987850
8.425000,35.271577,1.125885,3.816476,-1.822184,0,35.688603,0.216990,19.987850
8.426000,35.275394,1.124057,3.816476,-1.831994,0,35.692419,0.215163,19.987850
8.427000,35.279210,1.122221,3.816476,-1.841804,0,35.696236,0.213326,19.987850
8.428000,35.283027,1.120374,3.816476,-1.851614,0,35.700052,0.211479,19.987850
8.429000,35.286843,1.118517,3.816476,-1.861424,0,35.703869,0.209622,19.987850
8.430000,35.290660,1.116651,3.816476,-1.871234,0,35.707685,0.207756,19.987850
8.431000,35.294476,1.114775,3.816476,-1.881044,0,35.711502,0.205880,19.987850
8.432000,35.298293,1.112889,3.816476,-1.890854,0,35.715318,0.203994,19.987850
8.433000,35.302109,1.110993,3.816476,-1.900664,0,35.719135,0.202098,19.987850
8.434000,35.305926,1.109088,3.816476,-1.910474,0,35.722951,0.200193,19.987850
8.435000,35.309742,1.107172,3.816476,-1.920284,0,35.726767,0.198277,19.987850
8.436000,35.313559,1.105247,3.816476,-1.930094,0,35.730584,0.196352,19.987850
8.437000,35.317375,1.103312,3.816476,-1.939904,0,35.734400,0.194417,19.987850
8.438000,35.321192,1.101367,3.816476,-1.949714,0,35.738217,0.192472,19.987850
8.439000,35.325008,1.099413,3.816476,-1.959524,0,35.742033,0.190518,19.987850
8.440000,35.328825,1.097448,3.816476,-1.969334,0,35.745850,0.188553,19.987850
8.441000,35.332641,1.095474,3.816476,-1.979144,0,35.749666,0.186579,19.987850
8.442000,35.336458,1.093490,3.816476,-1.988954,0,35.753483,0.184595,19.987850
8.443000,35.340274,1.091496,3.816476,-1.998764,0,35.757299,0.182601,19.987850
8.444000,35.344090,1.089492,3.816476,-2.008574,0,35.761116,0.180597,19.987850
8.445000,35.347907,1.087479,3.816476,-2.018384,0,35.764932,0.178584,19.987850
8.446000,35.351723,1.085456,3.816476,-2.028194,0,35.768749,0.176561,19.987850
8.447000,35.355540,1.083422,3.816476,-2.038004,0,35.772565,0.174528,19.987850
8.448000,35.359356,1.081380,3.816476,-2.047814,0,35.776382,0.172485,19.987850
8.449000,35.363173,1.079327,3.816476,-2.057624,0,35.780198,0.170432,19.987850
8.450000,35.366989,1.077264,3.816476,-2.067434,0,35.784015,0.168369,19.987850
8.451000,35.370806,1.075192,3.816476,-2.077244,0,35.787831,0.166297,19.987850
8.452000,35.374622,1.073110,3.816476,-2.087054,0,35.791648,0.164215,19.987850
8.453000,35.378439,1.071018,3.816476,-2.096864,0,35.795464,0.162123,19.987850
8.454000,35.382255,1.068916,3.816476,-2.106674,0,35.799281,0.160021,19.987850
8.455000,35.386072,1.066804,3.816476,-2.116484,0,35.803097,0.157910,19.987850
8.456000,35.389888,1.064683,3.816476,-2.126294,0,35.806913,0.155788,19.987850
8.457000,35.393705,1.062552,3.816476,-2.136104,0,35.810730,0.153657,19.987850
8.458000,35.397521,1.060411,3.816476,-2.145914,0,35.814546,0.151516,19.987850
8.459000,35.401338,1.058260,3.816476,-2.155724,0,35.818363,0.149365,19.987850
